order_item_id,order_id,product_id,quantity,unit_price,line_total
2888,958,47,2,65.22,130.44
2889,958,48,2,13.88,27.76
2890,958,45,1,95.04,95.04
2891,958,71,3,129.35,388.05
2892,958,3,1,31.12,31.12
2893,959,57,1,119.96,119.96
2894,959,1,1,49.01,49.01
2895,959,39,1,30.14,30.14
2896,960,37,1,170.71,170.71
2897,960,48,1,13.88,13.88
2898,960,92,1,21.99,21.99
2899,960,99,1,22.03,22.03
2900,961,74,1,15.23,15.23
2901,961,5,2,57.22,114.44
2902,961,63,1,18.63,18.63
2903,962,26,3,7.06,21.18
2904,962,55,1,195.65,195.65
2905,962,63,2,18.63,37.26
2906,963,97,1,163.05,163.05
2907,964,53,1,70.73,70.73
2908,964,57,3,119.96,359.88
2909,964,99,1,22.03,22.03
2910,964,9,2,104.51,209.02
2911,964,89,3,7.79,23.37
2912,965,23,1,29.6,29.6
2913,965,44,2,108.52,217.04
2914,965,24,2,96.84,193.68
2915,965,86,3,158.05,474.15
2916,965,54,2,326.63,653.26
2917,966,42,2,185.19,370.38
2918,966,21,1,31.11,31.11
2919,967,81,2,148.5,297.0
2920,967,35,2,169.71,339.42
2921,967,49,1,93.93,93.93
2922,968,8,1,16.91,16.91
2923,968,27,1,7.83,7.83
2924,969,49,1,93.93,93.93
2925,969,86,3,158.05,474.15
2926,969,18,1,214.03,214.03
2927,970,60,2,121.26,242.52
2928,970,62,1,73.1,73.1
2929,970,6,1,47.27,47.27
2930,971,24,1,96.84,96.84
2931,971,13,1,230.5,230.5
2932,971,64,2,45.06,90.12
2933,971,19,1,15.74,15.74
2934,972,14,1,28.77,28.77
2935,972,76,1,88.0,88.0
2936,972,79,2,157.18,314.36
2937,973,58,1,23.16,23.16
2938,973,88,2,236.17,472.34
2939,973,7,1,92.4,92.4
2940,973,16,1,15.29,15.29
2941,973,71,1,129.35,129.35
2942,974,52,1,109.19,109.19
2943,974,1,1,49.01,49.01
2944,975,25,1,5.04,5.04
2945,975,88,1,236.17,236.17
2946,975,80,1,42.94,42.94
2947,976,25,1,5.04,5.04
2948,976,12,1,210.0,210.0
2949,977,25,1,5.04,5.04
2950,978,76,1,88.0,88.0
2951,978,42,1,185.19,185.19
2952,978,27,2,7.83,15.66
2953,978,31,1,31.59,31.59
2954,978,58,2,23.16,46.32
2955,979,87,2,122.48,244.96
2956,979,82,1,137.6,137.6
2957,979,86,1,158.05,158.05
2958,979,30,1,22.73,22.73
2959,980,69,1,253.24,253.24
2960,980,6,2,47.27,94.54
2961,980,76,1,88.0,88.0
2962,981,75,2,31.87,63.74
2963,981,92,1,21.99,21.99
2964,981,39,1,30.14,30.14
2965,982,38,1,13.31,13.31
2966,982,65,3,36.27,108.81
2967,983,24,1,96.84,96.84
2968,983,84,1,121.18,121.18
2969,983,92,1,21.99,21.99
2970,983,53,1,70.73,70.73
2971,983,9,1,104.51,104.51
2972,984,96,2,204.68,409.36
2973,984,98,1,29.1,29.1
2974,985,37,1,170.71,170.71
2975,985,26,1,7.06,7.06
2976,986,34,1,137.45,137.45
2977,986,91,1,87.73,87.73
2978,986,30,1,22.73,22.73
2979,986,88,1,236.17,236.17
2980,986,1,1,49.01,49.01
2981,987,72,2,202.94,405.88
2982,987,44,1,108.52,108.52
2983,987,37,1,170.71,170.71
2984,987,69,3,253.24,759.72
2985,987,62,1,73.1,73.1
2986,988,62,1,73.1,73.1
2987,989,5,2,57.22,114.44
2988,989,12,1,210.0,210.0
2989,989,80,3,42.94,128.82
2990,989,92,2,21.99,43.98
2991,990,47,1,65.22,65.22
2992,990,53,2,70.73,141.46
2993,990,23,1,29.6,29.6
2994,990,74,1,15.23,15.23
2995,990,15,1,28.1,28.1
2996,991,88,2,236.17,472.34
2997,991,21,2,31.11,62.22
2998,992,17,2,42.64,85.28
2999,992,60,2,121.26,242.52
3000,992,41,1,50.54,50.54
3001,992,84,1,121.18,121.18
3002,993,26,1,7.06,7.06
3003,993,2,1,286.27,286.27
3004,994,10,1,24.92,24.92
3005,994,35,1,169.71,169.71
3006,994,95,1,11.97,11.97
3007,994,85,1,101.27,101.27
3008,995,71,2,129.35,258.7
3009,995,93,1,240.53,240.53
3010,996,42,1,185.19,185.19
3011,996,16,1,15.29,15.29
3012,996,10,1,24.92,24.92
3013,997,39,2,30.14,60.28
3014,997,72,2,202.94,405.88
3015,998,98,1,29.1,29.1
3016,998,83,2,92.79,185.58
3017,999,47,2,65.22,130.44
3018,999,61,2,59.88,119.76
3019,999,15,2,28.1,56.2
3020,999,44,1,108.52,108.52
3021,1000,81,1,148.5,148.5
3022,1001,17,1,42.64,42.64
3023,1001,47,1,65.22,65.22
3024,1002,24,1,96.84,96.84
3025,1002,51,3,168.62,505.86
3026,1002,40,1,16.1,16.1
3027,1002,9,1,104.51,104.51
3028,1003,21,1,31.11,31.11
3029,1003,74,1,15.23,15.23
3030,1004,56,2,8.62,17.24
3031,1004,99,2,22.03,44.06
3032,1005,53,1,70.73,70.73
3033,1005,9,1,104.51,104.51
3034,1005,83,1,92.79,92.79
3035,1005,40,2,16.1,32.2
3036,1006,35,1,169.71,169.71
3037,1006,74,1,15.23,15.23
3038,1006,29,1,83.33,83.33
3039,1007,32,1,17.58,17.58
3040,1007,66,1,45.11,45.11
3041,1008,82,1,137.6,137.6
3042,1009,63,2,18.63,37.26
3043,1010,40,1,16.1,16.1
3044,1010,10,1,24.92,24.92
3045,1010,11,1,66.68,66.68
3046,1010,76,1,88.0,88.0
3047,1011,45,2,95.04,190.08
3048,1012,56,1,8.62,8.62
3049,1012,30,1,22.73,22.73
3050,1012,23,1,29.6,29.6
3051,1012,66,1,45.11,45.11
3052,1013,56,1,8.62,8.62
3053,1013,10,1,24.92,24.92
3054,1013,41,1,50.54,50.54
3055,1013,6,2,47.27,94.54
3056,1014,14,1,28.77,28.77
3057,1015,5,2,57.22,114.44
3058,1015,36,2,246.85,493.7
3059,1016,85,1,101.27,101.27
3060,1017,15,1,28.1,28.1
3061,1017,87,1,122.48,122.48
3062,1017,86,1,158.05,158.05
3063,1017,38,1,13.31,13.31
3064,1017,58,1,23.16,23.16
3065,1018,37,1,170.71,170.71
3066,1018,78,1,71.33,71.33
3067,1018,71,1,129.35,129.35
3068,1019,46,1,117.54,117.54
3069,1019,56,1,8.62,8.62
3070,1019,6,1,47.27,47.27
3071,1020,55,2,195.65,391.3
3072,1020,43,1,118.81,118.81
3073,1020,98,1,29.1,29.1
3074,1021,2,1,286.27,286.27
3075,1021,14,2,28.77,57.54
3076,1022,73,1,99.9,99.9
3077,1022,64,1,45.06,45.06
3078,1023,11,1,66.68,66.68
3079,1023,38,1,13.31,13.31
3080,1023,29,1,83.33,83.33
3081,1023,41,1,50.54,50.54
3082,1023,21,2,31.11,62.22
3083,1024,21,1,31.11,31.11
3084,1024,19,1,15.74,15.74
3085,1024,44,1,108.52,108.52
3086,1024,20,1,239.67,239.67
3087,1025,67,1,241.51,241.51
3088,1025,73,1,99.9,99.9
3089,1025,95,2,11.97,23.94
3090,1026,38,1,13.31,13.31
3091,1026,99,1,22.03,22.03
3092,1026,36,1,246.85,246.85
3093,1026,63,1,18.63,18.63
3094,1026,82,1,137.6,137.6
3095,1027,33,1,196.95,196.95
3096,1027,69,1,253.24,253.24
3097,1028,34,2,137.45,274.9
3098,1029,75,2,31.87,63.74
3099,1030,36,1,246.85,246.85
3100,1031,40,1,16.1,16.1
3101,1032,46,1,117.54,117.54
3102,1032,98,1,29.1,29.1
3103,1032,50,3,10.62,31.86
3104,1033,81,1,148.5,148.5
3105,1033,75,3,31.87,95.61
3106,1033,79,1,157.18,157.18
3107,1033,68,1,43.1,43.1
3108,1033,58,1,23.16,23.16
3109,1034,6,1,47.27,47.27
3110,1034,45,2,95.04,190.08
3111,1034,63,1,18.63,18.63
3112,1034,51,3,168.62,505.86
3113,1034,31,1,31.59,31.59
3114,1035,77,2,20.31,40.62
3115,1035,39,1,30.14,30.14
3116,1035,72,2,202.94,405.88
3117,1035,49,1,93.93,93.93
3118,1036,84,1,121.18,121.18
3119,1036,62,2,73.1,146.2
3120,1037,5,1,57.22,57.22
3121,1038,90,1,165.04,165.04
3122,1038,44,3,108.52,325.56
3123,1038,48,1,13.88,13.88
3124,1038,21,2,31.11,62.22
3125,1039,28,2,98.21,196.42
3126,1039,93,3,240.53,721.59
3127,1039,50,1,10.62,10.62
3128,1040,45,1,95.04,95.04
3129,1040,68,1,43.1,43.1
3130,1040,49,2,93.93,187.86
3131,1040,43,2,118.81,237.62
3132,1040,85,1,101.27,101.27
3133,1041,56,1,8.62,8.62
3134,1042,97,1,163.05,163.05
3135,1042,34,1,137.45,137.45
3136,1042,51,1,168.62,168.62
3137,1043,61,2,59.88,119.76
3138,1043,90,1,165.04,165.04
3139,1044,86,2,158.05,316.1
3140,1045,18,3,214.03,642.09
3141,1046,52,3,109.19,327.57
3142,1046,62,1,73.1,73.1
3143,1046,17,1,42.64,42.64
3144,1046,26,1,7.06,7.06
3145,1046,87,1,122.48,122.48
3146,1047,10,3,24.92,74.76
3147,1047,99,1,22.03,22.03
3148,1048,78,1,71.33,71.33
3149,1048,31,2,31.59,63.18
3150,1048,55,1,195.65,195.65
3151,1048,65,1,36.27,36.27
3152,1049,20,1,239.67,239.67
3153,1049,82,2,137.6,275.2
3154,1049,52,1,109.19,109.19
3155,1049,59,1,143.04,143.04
3156,1049,14,1,28.77,28.77
3157,1050,99,1,22.03,22.03
3158,1050,91,1,87.73,87.73
3159,1050,94,3,17.07,51.21
3160,1050,70,1,64.53,64.53
3161,1051,87,1,122.48,122.48
3162,1051,85,1,101.27,101.27
3163,1051,89,2,7.79,15.58
3164,1051,8,2,16.91,33.82
3165,1051,99,1,22.03,22.03
3166,1052,28,1,98.21,98.21
3167,1053,26,1,7.06,7.06
3168,1053,78,1,71.33,71.33
3169,1053,46,1,117.54,117.54
3170,1053,63,1,18.63,18.63
3171,1053,75,1,31.87,31.87
3172,1054,56,3,8.62,25.86
3173,1054,14,1,28.77,28.77
3174,1054,21,2,31.11,62.22
3175,1054,47,1,65.22,65.22
3176,1055,60,2,121.26,242.52
3177,1055,29,2,83.33,166.66
3178,1055,22,1,8.68,8.68
3179,1055,15,1,28.1,28.1
3180,1055,6,1,47.27,47.27
3181,1056,56,2,8.62,17.24
3182,1057,3,3,31.12,93.36
3183,1058,17,1,42.64,42.64
3184,1058,31,1,31.59,31.59
3185,1059,99,1,22.03,22.03
3186,1059,74,1,15.23,15.23
3187,1059,19,2,15.74,31.48
3188,1059,72,2,202.94,405.88
3189,1060,50,1,10.62,10.62
3190,1061,67,1,241.51,241.51
3191,1061,1,1,49.01,49.01
3192,1062,21,2,31.11,62.22
3193,1062,90,1,165.04,165.04
3194,1062,32,2,17.58,35.16
3195,1063,64,3,45.06,135.18
3196,1063,52,2,109.19,218.38
3197,1063,23,2,29.6,59.2
3198,1064,6,1,47.27,47.27
3199,1064,29,1,83.33,83.33
3200,1064,11,3,66.68,200.04
3201,1064,57,1,119.96,119.96
3202,1065,23,3,29.6,88.8
3203,1065,78,1,71.33,71.33
3204,1066,14,2,28.77,57.54
3205,1067,12,3,210.0,630.0
3206,1068,77,2,20.31,40.62
3207,1068,100,1,99.49,99.49
3208,1068,49,1,93.93,93.93
3209,1068,8,2,16.91,33.82
3210,1068,1,1,49.01,49.01
3211,1069,78,2,71.33,142.66
3212,1069,97,2,163.05,326.1
3213,1069,82,1,137.6,137.6
3214,1069,62,1,73.1,73.1
3215,1069,74,2,15.23,30.46
3216,1070,79,1,157.18,157.18
3217,1070,66,2,45.11,90.22
3218,1070,51,2,168.62,337.24
3219,1070,84,3,121.18,363.54
3220,1070,14,1,28.77,28.77
3221,1071,36,2,246.85,493.7
3222,1071,41,1,50.54,50.54
3223,1071,60,1,121.26,121.26
3224,1072,46,1,117.54,117.54
3225,1072,73,3,99.9,299.7
3226,1072,14,2,28.77,57.54
3227,1072,89,1,7.79,7.79
3228,1073,58,1,23.16,23.16
3229,1073,65,2,36.27,72.54
3230,1073,97,1,163.05,163.05
3231,1074,60,1,121.26,121.26
3232,1074,50,1,10.62,10.62
3233,1074,13,2,230.5,461.0
3234,1074,88,1,236.17,236.17
3235,1075,78,2,71.33,142.66
3236,1075,44,1,108.52,108.52
3237,1075,17,1,42.64,42.64
3238,1075,71,1,129.35,129.35
3239,1075,43,3,118.81,356.43
3240,1076,32,1,17.58,17.58
3241,1076,35,1,169.71,169.71
3242,1077,15,1,28.1,28.1
3243,1077,61,3,59.88,179.64
3244,1077,33,1,196.95,196.95
3245,1077,10,3,24.92,74.76
3246,1078,57,2,119.96,239.92
3247,1079,32,3,17.58,52.74
3248,1079,86,1,158.05,158.05
3249,1079,1,1,49.01,49.01
3250,1080,53,1,70.73,70.73
3251,1080,25,1,5.04,5.04
3252,1080,74,2,15.23,30.46
3253,1080,93,1,240.53,240.53
3254,1081,48,1,13.88,13.88
3255,1081,44,1,108.52,108.52
3256,1081,87,1,122.48,122.48
3257,1081,3,1,31.12,31.12
3258,1082,15,1,28.1,28.1
3259,1082,49,1,93.93,93.93
3260,1083,29,1,83.33,83.33
3261,1083,4,1,4.73,4.73
3262,1083,62,1,73.1,73.1
3263,1084,57,1,119.96,119.96
3264,1084,22,1,8.68,8.68
3265,1084,71,2,129.35,258.7
3266,1084,19,1,15.74,15.74
3267,1084,8,2,16.91,33.82
3268,1085,63,2,18.63,37.26
3269,1085,53,1,70.73,70.73
3270,1085,2,2,286.27,572.54
3271,1086,69,2,253.24,506.48
3272,1086,34,2,137.45,274.9
3273,1086,2,1,286.27,286.27
3274,1086,57,1,119.96,119.96
3275,1086,1,1,49.01,49.01
3276,1087,18,2,214.03,428.06
3277,1087,66,2,45.11,90.22
3278,1087,19,2,15.74,31.48
3279,1087,52,1,109.19,109.19
3280,1087,88,1,236.17,236.17
3281,1088,40,1,16.1,16.1
3282,1088,61,1,59.88,59.88
3283,1088,74,1,15.23,15.23
3284,1088,48,1,13.88,13.88
3285,1089,74,1,15.23,15.23
3286,1090,62,1,73.1,73.1
3287,1091,83,1,92.79,92.79
3288,1091,38,2,13.31,26.62
3289,1092,73,2,99.9,199.8
3290,1092,61,3,59.88,179.64
3291,1092,21,1,31.11,31.11
3292,1093,82,1,137.6,137.6
3293,1093,30,1,22.73,22.73
3294,1093,77,2,20.31,40.62
3295,1094,57,1,119.96,119.96
3296,1094,38,2,13.31,26.62
3297,1095,58,2,23.16,46.32
3298,1095,49,1,93.93,93.93
3299,1095,69,2,253.24,506.48
3300,1095,15,2,28.1,56.2
3301,1095,96,1,204.68,204.68
3302,1096,52,2,109.19,218.38
3303,1096,22,1,8.68,8.68
3304,1096,37,1,170.71,170.71
3305,1096,95,1,11.97,11.97
3306,1096,6,1,47.27,47.27
3307,1097,89,1,7.79,7.79
3308,1097,10,2,24.92,49.84
3309,1097,69,2,253.24,506.48
3310,1098,89,2,7.79,15.58
3311,1098,69,1,253.24,253.24
3312,1098,2,1,286.27,286.27
3313,1099,71,1,129.35,129.35
3314,1099,14,1,28.77,28.77
3315,1099,92,2,21.99,43.98
3316,1099,79,1,157.18,157.18
3317,1100,11,1,66.68,66.68
3318,1100,34,1,137.45,137.45
3319,1101,59,3,143.04,429.12
3320,1101,76,1,88.0,88.0
3321,1101,70,1,64.53,64.53
3322,1101,68,1,43.1,43.1
3323,1101,60,2,121.26,242.52
3324,1102,43,1,118.81,118.81
3325,1102,85,1,101.27,101.27
3326,1102,9,2,104.51,209.02
3327,1102,90,1,165.04,165.04
3328,1103,53,1,70.73,70.73
3329,1103,71,1,129.35,129.35
3330,1103,52,2,109.19,218.38
3331,1104,32,1,17.58,17.58
3332,1104,7,1,92.4,92.4
3333,1105,25,1,5.04,5.04
3334,1105,9,1,104.51,104.51
3335,1105,14,2,28.77,57.54
3336,1105,17,1,42.64,42.64
3337,1106,91,1,87.73,87.73
3338,1106,38,1,13.31,13.31
3339,1106,11,1,66.68,66.68
3340,1107,35,1,169.71,169.71
3341,1107,50,1,10.62,10.62
3342,1107,76,1,88.0,88.0
3343,1107,92,2,21.99,43.98
3344,1107,78,3,71.33,213.99
3345,1108,27,1,7.83,7.83
3346,1108,96,1,204.68,204.68
3347,1109,24,1,96.84,96.84
3348,1109,61,2,59.88,119.76
3349,1109,19,3,15.74,47.22
3350,1110,62,2,73.1,146.2
3351,1110,32,1,17.58,17.58
3352,1110,44,3,108.52,325.56
3353,1111,17,2,42.64,85.28
3354,1112,38,1,13.31,13.31
3355,1112,53,2,70.73,141.46
3356,1112,67,2,241.51,483.02
3357,1113,82,1,137.6,137.6
3358,1113,37,1,170.71,170.71
3359,1113,52,2,109.19,218.38
3360,1113,83,3,92.79,278.37
3361,1114,70,1,64.53,64.53
3362,1114,78,1,71.33,71.33
3363,1114,43,2,118.81,237.62
3364,1115,63,1,18.63,18.63
3365,1116,19,1,15.74,15.74
3366,1116,70,1,64.53,64.53
3367,1116,29,1,83.33,83.33
3368,1116,32,2,17.58,35.16
3369,1117,17,1,42.64,42.64
3370,1118,44,2,108.52,217.04
3371,1118,79,1,157.18,157.18
3372,1118,73,1,99.9,99.9
3373,1118,48,2,13.88,27.76
3374,1118,4,1,4.73,4.73
3375,1119,19,2,15.74,31.48
3376,1119,8,2,16.91,33.82
3377,1119,59,1,143.04,143.04
3378,1120,27,1,7.83,7.83
3379,1121,23,3,29.6,88.8
3380,1121,93,2,240.53,481.06
3381,1122,5,1,57.22,57.22
3382,1122,47,1,65.22,65.22
3383,1122,92,1,21.99,21.99
3384,1122,85,1,101.27,101.27
3385,1122,22,1,8.68,8.68
3386,1123,27,2,7.83,15.66
3387,1124,17,1,42.64,42.64
3388,1124,15,1,28.1,28.1
3389,1124,99,1,22.03,22.03
3390,1125,72,1,202.94,202.94
3391,1126,72,1,202.94,202.94
3392,1126,94,3,17.07,51.21
3393,1126,90,1,165.04,165.04
3394,1126,27,1,7.83,7.83
3395,1127,80,1,42.94,42.94
3396,1128,4,2,4.73,9.46
3397,1128,64,1,45.06,45.06
3398,1128,10,1,24.92,24.92
3399,1128,33,1,196.95,196.95
3400,1129,85,3,101.27,303.81
3401,1129,64,1,45.06,45.06
3402,1130,8,1,16.91,16.91
3403,1130,55,1,195.65,195.65
3404,1131,4,1,4.73,4.73
3405,1132,69,1,253.24,253.24
3406,1132,100,2,99.49,198.98
3407,1132,63,1,18.63,18.63
3408,1133,88,1,236.17,236.17
3409,1133,48,1,13.88,13.88
3410,1134,72,1,202.94,202.94
3411,1134,27,2,7.83,15.66
3412,1134,71,2,129.35,258.7
3413,1134,91,1,87.73,87.73
3414,1134,63,3,18.63,55.89
3415,1135,13,1,230.5,230.5
3416,1135,51,1,168.62,168.62
3417,1135,30,1,22.73,22.73
3418,1136,48,1,13.88,13.88
3419,1137,10,1,24.92,24.92
3420,1137,12,2,210.0,420.0
3421,1137,67,1,241.51,241.51
3422,1137,78,1,71.33,71.33
3423,1138,64,1,45.06,45.06
3424,1138,58,1,23.16,23.16
3425,1139,12,1,210.0,210.0
3426,1140,96,1,204.68,204.68
3427,1140,27,1,7.83,7.83
3428,1140,50,2,10.62,21.24
3429,1140,68,1,43.1,43.1
3430,1141,25,1,5.04,5.04
3431,1142,63,1,18.63,18.63
3432,1142,74,2,15.23,30.46
3433,1143,90,1,165.04,165.04
3434,1143,46,1,117.54,117.54
3435,1143,56,1,8.62,8.62
3436,1143,17,1,42.64,42.64
3437,1144,30,2,22.73,45.46
3438,1144,41,2,50.54,101.08
3439,1145,60,1,121.26,121.26
3440,1146,12,1,210.0,210.0
3441,1146,90,2,165.04,330.08
3442,1146,37,1,170.71,170.71
3443,1147,85,1,101.27,101.27
3444,1147,63,1,18.63,18.63
3445,1147,74,2,15.23,30.46
3446,1147,72,1,202.94,202.94
3447,1148,87,2,122.48,244.96
3448,1149,14,3,28.77,86.31
3449,1150,91,1,87.73,87.73
3450,1150,24,2,96.84,193.68
3451,1150,31,1,31.59,31.59
3452,1151,21,1,31.11,31.11
3453,1152,71,2,129.35,258.7
3454,1152,28,1,98.21,98.21
3455,1153,97,2,163.05,326.1
3456,1154,97,3,163.05,489.15
3457,1154,91,2,87.73,175.46
3458,1154,5,1,57.22,57.22
3459,1154,74,1,15.23,15.23
3460,1155,87,1,122.48,122.48
3461,1155,35,1,169.71,169.71
3462,1155,44,1,108.52,108.52
3463,1156,97,1,163.05,163.05
3464,1156,20,1,239.67,239.67
3465,1157,31,1,31.59,31.59
3466,1157,2,1,286.27,286.27
3467,1158,48,1,13.88,13.88
3468,1158,16,1,15.29,15.29
3469,1158,17,2,42.64,85.28
3470,1158,44,1,108.52,108.52
3471,1159,28,1,98.21,98.21
3472,1159,34,1,137.45,137.45
3473,1160,99,2,22.03,44.06
3474,1160,94,1,17.07,17.07
3475,1160,90,1,165.04,165.04
3476,1160,92,1,21.99,21.99
3477,1161,27,1,7.83,7.83
3478,1161,69,2,253.24,506.48
3479,1161,36,1,246.85,246.85
3480,1161,47,1,65.22,65.22
3481,1161,52,2,109.19,218.38
3482,1162,3,1,31.12,31.12
3483,1162,84,1,121.18,121.18
3484,1162,81,1,148.5,148.5
3485,1162,50,1,10.62,10.62
3486,1162,38,1,13.31,13.31
3487,1163,55,1,195.65,195.65
3488,1163,67,1,241.51,241.51
3489,1163,68,1,43.1,43.1
3490,1163,47,2,65.22,130.44
3491,1163,79,1,157.18,157.18
3492,1164,48,2,13.88,27.76
3493,1164,97,2,163.05,326.1
3494,1164,75,2,31.87,63.74
3495,1164,87,1,122.48,122.48
3496,1164,54,1,326.63,326.63
3497,1165,54,2,326.63,653.26
3498,1165,61,1,59.88,59.88
3499,1165,12,1,210.0,210.0
3500,1165,39,1,30.14,30.14
3501,1166,87,1,122.48,122.48
3502,1166,57,1,119.96,119.96
3503,1167,100,1,99.49,99.49
3504,1167,85,1,101.27,101.27
3505,1167,84,1,121.18,121.18
3506,1167,48,1,13.88,13.88
3507,1168,27,1,7.83,7.83
3508,1168,93,1,240.53,240.53
3509,1168,91,1,87.73,87.73
3510,1168,24,1,96.84,96.84
3511,1169,96,1,204.68,204.68
3512,1170,79,1,157.18,157.18
3513,1171,54,2,326.63,653.26
3514,1171,56,1,8.62,8.62
3515,1171,74,1,15.23,15.23
3516,1172,71,1,129.35,129.35
3517,1173,41,1,50.54,50.54
3518,1173,80,1,42.94,42.94
3519,1173,28,1,98.21,98.21
3520,1173,65,1,36.27,36.27
3521,1173,6,1,47.27,47.27
3522,1174,24,2,96.84,193.68
3523,1175,8,1,16.91,16.91
3524,1175,28,1,98.21,98.21
3525,1175,62,1,73.1,73.1
3526,1175,52,1,109.19,109.19
3527,1175,34,1,137.45,137.45
3528,1176,82,1,137.6,137.6
3529,1177,13,2,230.5,461.0
3530,1178,60,1,121.26,121.26
3531,1178,13,1,230.5,230.5
3532,1178,70,1,64.53,64.53
3533,1179,74,1,15.23,15.23
3534,1180,97,2,163.05,326.1
3535,1180,72,2,202.94,405.88
3536,1181,74,2,15.23,30.46
3537,1181,46,1,117.54,117.54
3538,1181,21,2,31.11,62.22
3539,1182,1,1,49.01,49.01
3540,1182,50,2,10.62,21.24
3541,1182,52,2,109.19,218.38
3542,1182,14,2,28.77,57.54
3543,1182,9,2,104.51,209.02
3544,1183,83,1,92.79,92.79
3545,1184,8,2,16.91,33.82
3546,1184,55,1,195.65,195.65
3547,1185,82,1,137.6,137.6
3548,1185,14,1,28.77,28.77
3549,1185,74,2,15.23,30.46
3550,1185,98,1,29.1,29.1
3551,1186,6,1,47.27,47.27
3552,1186,70,1,64.53,64.53
3553,1186,90,1,165.04,165.04
3554,1186,10,1,24.92,24.92
3555,1187,5,1,57.22,57.22
3556,1187,53,1,70.73,70.73
3557,1187,17,1,42.64,42.64
3558,1187,89,1,7.79,7.79
3559,1187,59,1,143.04,143.04
3560,1188,56,1,8.62,8.62
3561,1188,23,1,29.6,29.6
3562,1188,41,1,50.54,50.54
3563,1188,25,1,5.04,5.04
3564,1189,67,1,241.51,241.51
3565,1189,41,2,50.54,101.08
3566,1189,75,1,31.87,31.87
3567,1189,2,1,286.27,286.27
3568,1190,77,1,20.31,20.31
3569,1190,81,1,148.5,148.5
3570,1190,87,1,122.48,122.48
3571,1190,53,1,70.73,70.73
3572,1190,62,1,73.1,73.1
3573,1191,20,1,239.67,239.67
3574,1191,44,1,108.52,108.52
3575,1191,96,1,204.68,204.68
3576,1192,25,1,5.04,5.04
3577,1193,19,2,15.74,31.48
3578,1194,89,2,7.79,15.58
3579,1194,26,1,7.06,7.06
3580,1194,88,2,236.17,472.34
3581,1195,88,1,236.17,236.17
3582,1195,96,1,204.68,204.68
3583,1195,67,1,241.51,241.51
3584,1195,11,1,66.68,66.68
3585,1195,65,1,36.27,36.27
3586,1196,17,2,42.64,85.28
3587,1196,54,1,326.63,326.63
3588,1196,28,1,98.21,98.21
3589,1197,87,1,122.48,122.48
3590,1197,72,1,202.94,202.94
3591,1197,97,1,163.05,163.05
3592,1197,24,1,96.84,96.84
3593,1197,71,1,129.35,129.35
3594,1198,91,1,87.73,87.73
3595,1198,90,1,165.04,165.04
3596,1198,65,1,36.27,36.27
3597,1199,85,1,101.27,101.27
3598,1200,49,1,93.93,93.93
3599,1200,40,2,16.1,32.2
3600,1200,46,1,117.54,117.54
3601,1200,91,1,87.73,87.73
3602,1200,60,1,121.26,121.26
3603,1201,4,1,4.73,4.73
3604,1201,12,2,210.0,420.0
3605,1201,97,1,163.05,163.05
3606,1201,6,1,47.27,47.27
3607,1202,15,1,28.1,28.1
3608,1202,47,1,65.22,65.22
3609,1203,30,1,22.73,22.73
3610,1203,78,1,71.33,71.33
3611,1204,1,1,49.01,49.01
3612,1204,59,1,143.04,143.04
3613,1204,3,2,31.12,62.24
3614,1205,16,2,15.29,30.58
3615,1205,75,1,31.87,31.87
3616,1206,83,1,92.79,92.79
3617,1206,76,1,88.0,88.0
3618,1206,56,1,8.62,8.62
3619,1207,75,1,31.87,31.87
3620,1207,72,1,202.94,202.94
3621,1207,12,1,210.0,210.0
3622,1208,49,1,93.93,93.93
3623,1208,33,1,196.95,196.95
3624,1209,27,2,7.83,15.66
3625,1210,63,1,18.63,18.63
3626,1211,87,2,122.48,244.96
3627,1212,80,1,42.94,42.94
3628,1212,21,1,31.11,31.11
3629,1212,98,1,29.1,29.1
3630,1212,10,1,24.92,24.92
3631,1213,74,1,15.23,15.23
3632,1213,12,2,210.0,420.0
3633,1213,44,1,108.52,108.52
3634,1213,62,1,73.1,73.1
3635,1213,29,1,83.33,83.33
3636,1214,73,2,99.9,199.8
3637,1214,57,1,119.96,119.96
3638,1214,21,1,31.11,31.11
3639,1214,35,1,169.71,169.71
3640,1215,27,2,7.83,15.66
3641,1215,81,1,148.5,148.5
3642,1215,24,2,96.84,193.68
3643,1215,94,1,17.07,17.07
3644,1216,76,2,88.0,176.0
3645,1216,38,2,13.31,26.62
3646,1216,28,1,98.21,98.21
3647,1216,90,1,165.04,165.04
3648,1217,67,1,241.51,241.51
3649,1217,57,1,119.96,119.96
3650,1217,84,1,121.18,121.18
3651,1218,4,1,4.73,4.73
3652,1218,100,1,99.49,99.49
3653,1218,47,1,65.22,65.22
3654,1219,36,2,246.85,493.7
3655,1219,71,1,129.35,129.35
3656,1219,5,1,57.22,57.22
3657,1220,100,1,99.49,99.49
3658,1220,4,1,4.73,4.73
3659,1220,61,2,59.88,119.76
3660,1221,58,1,23.16,23.16
3661,1221,81,1,148.5,148.5
3662,1221,75,1,31.87,31.87
3663,1221,56,1,8.62,8.62
3664,1221,27,1,7.83,7.83
3665,1222,7,2,92.4,184.8
3666,1222,91,1,87.73,87.73
3667,1223,34,1,137.45,137.45
3668,1223,76,1,88.0,88.0
3669,1223,60,1,121.26,121.26
3670,1223,61,1,59.88,59.88
