review_id,customer_id,product_id,rating,review_datetime,review_text
540,10,82,1,"2025-11-06 22:25:40","Not as described, returning it."
541,22,60,4,"2025-07-21 19:22:40",
542,192,70,3,"2025-11-21 06:07:40","Average purchase, met expectations."
543,136,44,2,"2025-07-15 00:12:40","Disappointed with the quality."
544,55,67,2,"2025-08-20 13:01:40",
545,85,45,2,"2025-09-15 13:01:40","Arrived late and damaged."
546,235,23,2,"2025-12-30 01:00:40",
547,74,52,4,"2025-08-12 11:15:40",
548,118,31,3,"2025-07-15 04:47:40",
549,70,34,2,"2025-09-14 16:13:40",
550,158,75,3,"2025-08-03 05:15:40",
551,134,54,4,"2025-07-29 07:46:40",
552,12,56,3,"2025-10-30 15:48:40",
553,186,34,4,"2026-01-04 12:18:40",
554,66,68,3,"2025-11-03 08:55:40",
555,194,41,4,"2025-09-21 18:33:40",
556,15,76,3,"2025-09-02 16:30:40",
557,240,64,3,"2025-09-11 14:35:40",
558,150,25,4,"2025-10-08 15:53:40",
559,179,89,4,"2025-08-18 05:26:40",
560,138,16,2,"2025-12-31 09:03:40","Arrived late and damaged."
561,171,70,2,"2025-08-18 05:37:40",
562,18,3,3,"2025-12-28 04:18:40",
563,156,56,4,"2025-11-01 03:09:40","Very satisfied with this purchase."
564,227,97,4,"2025-11-09 00:37:40",
565,107,55,3,"2025-08-09 19:34:40",
566,203,58,2,"2025-12-02 21:21:40","Not worth the price."
567,124,53,3,"2025-08-06 08:52:40",
568,235,11,4,"2025-07-23 19:07:40",
569,83,3,4,"2025-12-17 10:09:40","Works perfectly as described."
570,116,47,4,"2025-11-05 23:34:40","Great product, highly recommend!"
571,15,13,3,"2025-08-16 03:45:40","Average purchase, met expectations."
572,239,81,3,"2025-09-25 12:46:40","Okay quality, nothing special."
573,107,4,4,"2025-07-21 11:53:40","Good value for the price."
574,176,38,3,"2025-10-01 18:56:40",
575,182,72,3,"2025-12-10 00:43:40",
576,53,61,1,"2025-08-17 18:20:40","Not as described, returning it."
577,184,47,3,"2025-07-21 03:58:40",
578,87,39,3,"2025-08-14 12:40:40",
579,168,42,2,"2025-08-10 16:31:40",
580,72,34,3,"2025-08-06 11:34:40",
581,156,17,4,"2025-08-10 00:04:40",
582,243,61,3,"2025-10-31 06:15:40",
583,67,71,3,"2025-10-18 16:19:40",
584,51,92,2,"2025-11-20 05:07:40",
585,29,34,3,"2025-10-09 13:35:40",
586,150,45,3,"2025-10-18 12:54:40",
587,89,14,3,"2025-08-23 17:48:40",
588,214,45,4,"2025-12-08 19:53:40","Good value for the price."
589,94,99,3,"2025-08-21 02:43:40",
590,238,61,4,"2025-10-04 14:53:40",
591,71,82,4,"2025-10-31 05:38:40",
592,157,34,3,"2025-12-21 03:43:40","Average purchase, met expectations."
593,20,19,4,"2025-12-02 16:37:40",
594,127,48,4,"2025-12-21 22:22:40","Works perfectly as described."
595,193,10,2,"2025-10-14 06:48:40",
596,4,80,3,"2025-11-13 23:16:40",
597,64,23,2,"2025-08-26 14:11:40",
598,45,99,3,"2025-08-15 14:42:40",
599,19,23,3,"2025-10-03 04:19:40",
600,40,31,3,"2025-12-04 08:40:40",
601,155,61,4,"2025-09-26 01:51:40",
602,59,85,3,"2025-11-08 20:34:40",
603,102,10,3,"2025-11-16 10:58:40",
604,113,34,2,"2025-09-03 20:22:40","Not worth the price."
605,193,24,4,"2025-12-23 22:58:40",
606,190,19,2,"2025-09-11 15:49:40","Not worth the price."
607,109,34,3,"2025-10-05 01:06:40",
608,231,25,2,"2025-11-10 07:32:40",
609,13,21,4,"2026-01-05 20:53:40",
610,61,35,3,"2025-10-10 08:29:40",
611,208,49,4,"2025-08-29 08:33:40","Good value for the price."
612,27,79,2,"2025-10-31 20:22:40",
613,8,96,3,"2026-01-03 07:24:40","Average purchase, met expectations."
614,168,10,3,"2025-10-13 18:05:40",
615,244,91,1,"2025-09-20 18:43:40",
616,107,14,2,"2025-10-29 02:33:40",
617,180,66,3,"2025-09-08 08:19:40",
618,69,94,3,"2025-12-10 17:41:40",
619,62,44,2,"2025-09-13 02:10:40",
620,31,52,3,"2025-11-03 09:06:40","Average purchase, met expectations."
621,188,77,3,"2025-08-27 18:55:40",
622,136,87,3,"2025-10-13 09:39:40",
623,24,50,3,"2025-12-27 00:12:40","Decent product, does the job."
624,209,97,3,"2025-11-12 23:14:40",
625,250,84,4,"2025-11-11 03:50:40",
626,233,48,2,"2025-10-05 09:10:40",
627,87,30,3,"2025-11-28 18:55:40",
628,174,63,2,"2025-08-01 18:52:40","Poor quality, would not recommend."
629,100,75,2,"2025-12-16 04:53:40",
630,9,72,2,"2025-10-31 17:45:40",
631,108,80,3,"2025-12-10 08:56:40",
632,113,40,3,"2025-09-27 15:29:40",
633,242,32,2,"2025-07-19 16:41:40","Arrived late and damaged."
634,162,60,3,"2025-07-25 21:30:40",
635,11,60,2,"2025-11-03 05:27:40",
636,206,2,2,"2025-09-23 14:53:40","Poor quality, would not recommend."
637,74,87,5,"2025-09-12 21:58:40","Great product, highly recommend!"
638,111,88,4,"2025-08-01 08:36:40",
639,227,65,4,"2025-10-26 10:45:40",
640,163,89,1,"2025-08-05 18:26:40",
641,169,86,2,"2025-11-03 07:15:40",
642,47,71,3,"2025-12-28 08:16:40",
643,47,4,4,"2025-10-18 22:30:40",
644,198,53,3,"2025-08-14 12:36:40",
645,88,60,2,"2025-11-12 11:02:40",
646,58,35,1,"2025-12-06 00:27:40",
647,223,29,3,"2025-12-31 05:07:40",
648,71,46,3,"2025-09-18 11:16:40","Average purchase, met expectations."
649,203,42,2,"2025-12-06 11:09:40",
650,174,91,3,"2025-08-29 17:20:40",
651,55,66,2,"2025-08-09 09:09:40","Arrived late and damaged."
652,21,16,2,"2025-08-19 03:49:40",
653,173,64,3,"2025-10-15 19:49:40",
654,170,38,3,"2025-12-15 09:07:40",
655,158,87,4,"2025-11-12 00:00:40",
656,152,72,1,"2025-11-21 20:04:40",
657,10,39,3,"2025-08-11 22:18:40",
658,44,36,1,"2025-10-05 17:02:40",
659,241,98,4,"2025-11-02 01:47:40","Very satisfied with this purchase."
660,32,54,2,"2025-08-18 08:04:40",
661,44,65,3,"2025-09-04 04:01:40",
662,173,95,3,"2025-12-27 21:00:40","Average purchase, met expectations."
663,159,23,3,"2025-09-10 06:50:40",
664,110,27,4,"2025-11-28 07:57:40","Excellent quality, arrived quickly."
665,189,45,2,"2025-10-16 00:38:40",
666,63,27,4,"2025-12-07 20:03:40","Great product, highly recommend!"
667,11,72,3,"2025-10-04 11:17:40","Average purchase, met expectations."
668,172,57,4,"2025-10-02 12:55:40","Great product, highly recommend!"
669,175,32,2,"2025-08-04 20:05:40",
670,202,80,4,"2025-09-19 20:29:40",
671,136,42,2,"2025-09-01 21:47:40",
672,122,89,3,"2025-10-14 15:23:40",
673,177,11,3,"2025-12-28 10:19:40",
674,85,100,2,"2025-10-23 10:15:40","Disappointed with the quality."
675,166,4,4,"2025-08-16 22:00:40",
676,115,32,3,"2025-12-09 05:49:40",
677,5,75,3,"2025-10-01 23:53:40",
678,6,3,3,"2026-01-01 23:23:40",
679,232,77,3,"2025-10-21 03:07:40",
680,152,84,5,"2025-10-31 14:23:40","Great product, highly recommend!"
681,146,61,2,"2025-08-18 03:37:40","Not worth the price."
682,89,56,3,"2025-08-25 22:54:40",
683,20,10,2,"2025-10-03 16:08:40",
684,57,83,2,"2025-08-08 04:58:40","Not as described, returning it."
685,188,12,4,"2025-12-13 23:56:40","Excellent quality, arrived quickly."
686,216,62,4,"2025-10-21 07:06:40",
687,78,78,2,"2025-08-02 15:48:40","Not as described, returning it."
688,132,59,3,"2025-10-02 18:48:40",
689,72,20,2,"2025-09-21 18:45:40",
690,180,97,3,"2025-12-08 16:58:40",
691,207,80,3,"2025-09-02 21:15:40","Decent product, does the job."
692,84,43,2,"2025-11-15 23:32:40",
693,173,2,2,"2025-09-27 13:58:40",
694,228,78,3,"2025-07-10 10:05:40",
695,242,64,4,"2025-10-26 00:56:40","Excellent quality, arrived quickly."
696,230,82,1,"2025-11-14 11:41:40","Poor quality, would not recommend."
697,82,9,3,"2025-12-10 02:28:40",
698,187,73,3,"2025-12-03 15:36:40",
699,31,55,3,"2025-07-29 17:43:40",
700,183,91,3,"2025-12-23 18:31:40",
701,55,60,2,"2025-08-19 07:46:40","Poor quality, would not recommend."
702,239,9,4,"2025-11-21 04:54:40",
703,208,97,3,"2025-09-02 02:11:40",
704,153,56,3,"2025-12-05 01:01:40",
705,83,47,2,"2025-11-24 17:55:40","Poor quality, would not recommend."
706,62,49,3,"2025-10-31 11:23:40",
707,169,20,2,"2025-08-12 15:20:40","Poor quality, would not recommend."
708,195,83,4,"2025-12-01 16:28:40",
709,57,34,1,"2025-08-31 12:09:40","Not as described, returning it."
710,34,38,4,"2025-08-16 02:33:40",
711,59,63,3,"2025-07-14 09:33:40",
712,36,86,3,"2025-12-30 11:15:40",
713,75,35,4,"2025-09-11 19:31:40","Excellent quality, arrived quickly."
714,198,64,3,"2025-08-14 14:52:40",
715,233,59,3,"2025-11-25 11:02:40",
716,121,27,2,"2025-10-05 23:02:40",
717,222,96,4,"2025-08-23 19:20:40","Works perfectly as described."
718,107,97,2,"2025-10-13 08:07:40",
719,45,63,4,"2025-10-01 02:57:40",
720,146,41,3,"2025-08-02 04:01:40","Average purchase, met expectations."
721,59,53,2,"2025-11-09 09:12:40","Poor quality, would not recommend."
722,9,95,4,"2025-09-26 12:05:40",
723,83,61,3,"2025-10-07 14:41:40",
724,119,100,4,"2025-09-08 17:13:40",
725,196,82,2,"2025-08-09 23:33:40","Arrived late and damaged."
726,66,95,2,"2025-12-11 22:44:40",
727,140,32,4,"2025-11-19 21:26:40","Good value for the price."
728,145,44,3,"2025-12-05 22:23:40",
729,177,28,3,"2025-12-16 11:40:40",
730,128,57,2,"2025-10-04 19:04:40",
731,219,43,3,"2025-07-23 15:09:40","Average purchase, met expectations."
732,70,27,4,"2025-10-07 10:33:40",
733,128,19,4,"2025-12-17 14:48:40",
734,3,33,3,"2025-12-27 15:31:40","Average purchase, met expectations."
735,221,83,3,"2025-10-22 09:05:40",
736,57,88,3,"2025-07-28 01:23:40",
737,200,1,3,"2025-09-13 10:43:40",
738,223,23,3,"2025-09-29 23:29:40",
739,16,19,3,"2025-11-17 23:05:40",
740,50,11,3,"2025-10-17 09:40:40",
741,12,24,3,"2025-10-15 16:48:40",
742,191,18,2,"2025-09-23 19:51:40","Not as described, returning it."
743,53,63,3,"2026-01-05 20:11:40",
744,27,33,4,"2026-01-01 02:45:40",
745,14,34,3,"2025-09-14 05:28:40",
746,225,18,5,"2025-11-15 16:24:40","Excellent quality, arrived quickly."
747,100,90,3,"2025-09-15 00:46:40",
748,202,8,2,"2025-08-24 18:13:40",
749,95,8,3,"2025-08-15 22:14:40",
750,227,73,4,"2025-07-24 08:38:40",
751,112,81,3,"2025-07-26 16:22:40",
752,80,16,4,"2025-12-22 00:29:40","Great product, highly recommend!"
753,170,28,3,"2025-11-28 21:26:40",
754,17,48,4,"2025-08-04 04:21:40",
755,101,78,3,"2025-10-14 02:18:40",
756,172,1,3,"2025-11-10 06:22:40",
757,10,69,1,"2025-11-27 00:26:40","Arrived late and damaged."
758,200,12,2,"2025-07-10 01:58:40",
759,28,5,4,"2025-11-29 02:02:40",
760,45,92,3,"2025-10-12 13:18:40","Average purchase, met expectations."
761,133,61,3,"2025-10-29 02:38:40",
762,70,77,3,"2025-11-03 20:11:40",
763,243,44,2,"2025-08-06 15:15:40",
764,26,88,3,"2025-07-29 22:38:40",
765,74,30,3,"2025-10-14 02:14:40",
766,45,85,4,"2025-09-25 22:55:40",
767,87,70,2,"2025-08-05 16:01:40",
768,195,12,3,"2025-08-26 04:28:40","Decent product, does the job."
769,120,64,4,"2025-11-09 18:25:40","Very satisfied with this purchase."
770,65,100,3,"2025-10-09 14:54:40",
771,5,52,3,"2025-12-02 03:44:40",
772,161,39,4,"2025-10-26 04:11:40","Excellent quality, arrived quickly."
773,13,32,3,"2025-10-20 16:38:40","Average purchase, met expectations."
774,56,98,4,"2025-10-19 13:12:40",
775,101,21,3,"2025-10-01 11:27:40",
776,132,94,3,"2025-07-12 19:57:40",
777,177,4,3,"2025-10-26 07:36:40",
778,79,81,4,"2025-11-18 12:34:40","Excellent quality, arrived quickly."
779,221,78,3,"2025-07-23 00:13:40",
780,225,1,4,"2025-11-12 09:32:40","Works perfectly as described."
781,124,83,3,"2025-08-10 17:02:40",
782,129,85,4,"2025-12-12 17:05:40",
783,30,57,4,"2025-09-30 14:32:40","Works perfectly as described."
784,235,66,2,"2025-07-31 22:52:40",
785,11,13,2,"2025-12-14 12:21:40","Not worth the price."
786,197,94,2,"2025-09-23 09:43:40","Not as described, returning it."
787,72,78,2,"2025-10-29 12:53:40","Not worth the price."
788,174,40,3,"2025-11-01 06:46:40",
789,68,88,3,"2025-10-29 02:16:40",
790,184,92,4,"2025-08-05 15:15:40",
791,135,5,3,"2025-12-19 16:57:40",
792,13,45,2,"2025-09-20 04:21:40","Not as described, returning it."
793,107,33,4,"2025-09-24 06:36:40",
794,76,48,4,"2025-10-05 14:33:40","Excellent quality, arrived quickly."
795,108,82,3,"2025-12-25 09:33:40",
796,32,62,2,"2025-09-13 18:37:40","Disappointed with the quality."
797,187,24,3,"2025-07-18 06:50:40",
798,144,74,5,"2025-12-19 22:44:40","Good value for the price."
799,122,11,3,"2025-09-27 13:24:40",
800,134,100,3,"2025-10-26 20:22:40",
801,205,32,4,"2025-10-01 20:13:40","Excellent quality, arrived quickly."
802,57,36,3,"2025-08-23 03:04:40",
803,197,58,4,"2025-10-29 16:11:40","Works perfectly as described."
804,70,98,4,"2025-12-13 12:21:40",
805,243,85,3,"2025-12-19 04:57:40",
806,99,40,3,"2025-11-07 12:51:40",
807,25,14,3,"2025-11-10 18:40:40",
808,240,99,3,"2025-08-03 16:16:40","Okay quality, nothing special."
809,242,57,3,"2025-12-23 23:32:40",
810,1,61,4,"2025-07-27 04:33:40",
811,209,16,4,"2025-07-11 14:02:40",
812,171,86,3,"2025-10-19 18:37:40",
813,107,63,4,"2025-12-17 07:43:40","Very satisfied with this purchase."
814,83,37,2,"2025-09-23 10:10:40","Poor quality, would not recommend."
815,154,42,4,"2025-08-01 06:39:40",
816,206,21,2,"2025-10-08 10:06:40",
817,175,49,3,"2025-08-11 07:22:40",
818,240,50,3,"2025-12-13 10:45:40",
819,208,8,4,"2025-12-30 04:44:40","Great product, highly recommend!"
820,145,5,4,"2025-08-31 04:18:40",
821,189,59,1,"2025-10-22 09:57:40","Not worth the price."
822,56,4,3,"2025-11-30 14:23:40",
823,142,89,5,"2025-09-11 06:58:40","Works perfectly as described."
824,24,11,1,"2025-11-08 22:11:40",
825,133,71,3,"2025-09-18 20:48:40",
826,192,76,4,"2025-12-21 17:18:40",
827,243,81,2,"2025-09-06 07:44:40",
828,212,66,2,"2025-12-30 22:04:40",
829,185,14,2,"2025-11-16 01:53:40","Not worth the price."
830,9,28,3,"2025-08-22 17:01:40",
831,208,48,4,"2025-08-04 16:07:40","Great product, highly recommend!"
832,126,52,2,"2025-08-06 00:13:40","Disappointed with the quality."
833,9,29,4,"2026-01-01 22:22:40",
834,122,77,4,"2025-08-13 23:28:40","Works perfectly as described."
835,9,15,3,"2025-07-11 23:44:40","Average purchase, met expectations."
836,150,61,2,"2025-09-22 19:04:40","Arrived late and damaged."
837,208,85,3,"2025-10-01 17:17:40","Okay quality, nothing special."
838,42,78,3,"2025-12-27 05:52:40","Average purchase, met expectations."
839,24,33,3,"2025-10-17 12:35:40",
840,33,45,3,"2025-10-30 15:14:40",
841,149,4,2,"2025-12-25 19:02:40","Not worth the price."
842,68,71,2,"2025-12-31 20:11:40","Not worth the price."
843,7,76,2,"2025-12-02 15:32:40",
844,4,29,2,"2025-09-09 03:57:40","Disappointed with the quality."
845,95,71,4,"2025-12-10 03:57:40",
846,81,44,3,"2025-07-27 19:34:40",
847,13,82,3,"2025-08-15 02:30:40",
848,97,36,3,"2025-09-25 00:09:40",
849,225,19,5,"2025-10-16 19:28:40",
850,120,58,4,"2025-09-28 00:49:40",
851,249,37,3,"2025-10-11 23:15:40","Okay quality, nothing special."
852,27,18,3,"2025-07-25 00:56:40",
853,29,61,3,"2025-11-12 06:12:40",
854,220,17,2,"2025-07-30 09:57:40",
855,84,42,2,"2025-07-22 18:31:40",
856,50,25,2,"2025-09-07 09:33:40","Disappointed with the quality."
857,141,2,3,"2025-07-17 23:29:40",
858,40,69,2,"2025-12-17 14:03:40","Poor quality, would not recommend."
859,144,28,4,"2025-11-26 04:43:40",
860,24,58,2,"2025-07-30 13:09:40","Not worth the price."
861,207,87,3,"2025-09-03 08:21:40",
862,222,64,2,"2025-07-27 08:28:40","Arrived late and damaged."
863,44,84,4,"2025-08-08 18:09:40",
864,1,8,3,"2025-08-01 12:46:40",
865,140,99,2,"2025-12-10 03:44:40",
866,52,20,3,"2025-07-09 21:25:40",
867,166,85,3,"2025-08-19 01:49:40",
868,192,68,3,"2025-08-29 18:14:40",
869,4,34,2,"2025-11-02 05:14:40",
870,45,81,3,"2025-09-27 09:27:40",
871,136,1,2,"2025-11-23 18:23:40","Not worth the price."
872,14,9,4,"2025-10-10 02:12:40",
873,182,71,4,"2025-09-12 11:10:40","Very satisfied with this purchase."
874,81,27,4,"2025-08-11 16:11:40",
875,22,52,3,"2025-10-26 07:39:40",
876,131,6,2,"2025-10-18 16:51:40",
877,47,37,3,"2025-08-26 12:38:40",
878,191,13,2,"2025-08-07 06:11:40",
879,86,26,2,"2025-08-05 01:20:40","Arrived late and damaged."
880,98,9,3,"2025-12-27 13:04:40",
881,93,69,2,"2026-01-05 05:07:40",
882,151,71,2,"2025-12-15 15:08:40",
883,237,26,3,"2025-10-08 13:52:40",
884,189,20,3,"2025-07-17 09:20:40",
885,187,10,3,"2025-08-08 23:13:40",
886,41,90,3,"2025-11-14 06:00:40",
887,206,47,2,"2025-07-21 12:32:40","Not as described, returning it."
888,218,18,2,"2025-11-06 05:42:40","Arrived late and damaged."
889,211,96,1,"2025-07-26 19:38:40","Not worth the price."
890,240,36,3,"2025-10-26 07:25:40",
891,111,37,2,"2025-07-27 08:12:40","Arrived late and damaged."
892,95,22,5,"2025-12-02 20:24:40",
893,11,74,3,"2025-10-01 03:59:40",
894,7,83,4,"2025-11-26 09:34:40","Works perfectly as described."
895,208,52,4,"2025-08-04 10:26:40",
896,42,73,2,"2025-12-15 09:06:40",
897,198,76,2,"2025-07-17 09:52:40",
898,171,82,2,"2025-08-02 18:30:40",
899,177,63,3,"2025-09-14 22:42:40",
900,236,53,2,"2025-11-24 19:16:40",
901,115,88,2,"2025-12-20 18:07:40","Disappointed with the quality."
902,69,92,2,"2025-10-17 14:01:40",
903,226,87,4,"2025-10-28 13:16:40",
904,44,17,3,"2025-07-14 10:56:40",
905,174,17,3,"2025-10-08 09:56:40",
906,170,15,3,"2025-10-07 23:22:40","Okay quality, nothing special."
907,70,62,4,"2025-08-14 15:01:40",
908,6,66,2,"2025-07-11 04:27:40",
909,240,40,4,"2026-01-01 02:24:40",
910,94,69,2,"2025-10-28 08:19:40","Poor quality, would not recommend."
911,244,17,2,"2025-11-22 15:03:40",
912,174,8,3,"2025-09-06 03:30:40",
913,26,53,3,"2025-09-11 09:03:40","Decent product, does the job."
914,154,6,4,"2025-09-08 14:45:40","Excellent quality, arrived quickly."
915,209,67,4,"2025-07-27 09:45:40","Excellent quality, arrived quickly."
916,44,30,2,"2025-08-29 04:11:40",
917,237,52,3,"2026-01-05 01:01:40",
918,35,90,3,"2025-09-06 19:43:40",
919,114,50,3,"2025-10-26 19:34:40",
920,54,39,3,"2025-12-01 23:36:40","Average purchase, met expectations."
921,116,67,3,"2025-08-11 01:29:40",
922,182,35,3,"2025-08-28 11:04:40","Average purchase, met expectations."
923,124,30,2,"2025-07-29 06:58:40",
924,46,93,3,"2025-09-24 23:12:40",
925,50,26,2,"2025-08-05 00:09:40",
926,115,60,3,"2025-09-18 23:49:40",
927,227,78,3,"2025-12-04 07:31:40",
928,13,48,3,"2025-09-19 18:58:40",
929,143,79,3,"2025-07-28 18:52:40","Average purchase, met expectations."
930,105,92,3,"2025-11-25 11:57:40",
931,150,22,1,"2025-11-28 03:59:40","Arrived late and damaged."
932,108,30,3,"2025-08-05 07:54:40",
933,165,13,2,"2025-12-07 17:44:40","Not as described, returning it."
934,129,74,2,"2025-11-26 11:00:40",
935,128,78,4,"2025-12-06 13:56:40",
936,21,4,3,"2025-11-28 14:44:40",
937,198,89,2,"2025-08-10 20:21:40",
938,240,77,4,"2025-11-05 18:57:40",
939,118,90,4,"2025-11-24 08:22:40",
940,142,70,2,"2025-09-14 08:23:40",
941,157,5,3,"2025-12-15 09:48:40",
942,239,99,2,"2025-10-24 15:45:40",
943,9,50,1,"2025-11-15 00:43:40",
944,58,93,3,"2025-11-04 17:23:40","Average purchase, met expectations."
945,242,80,2,"2025-10-21 06:56:40",
946,119,36,3,"2025-07-21 05:33:40",
947,132,47,3,"2025-09-16 22:41:40",
948,245,36,3,"2025-08-27 20:28:40",
949,181,16,4,"2025-12-24 22:35:40","Great product, highly recommend!"
950,125,46,4,"2025-12-25 13:34:40",
951,46,18,4,"2026-01-06 04:08:40",
952,128,33,4,"2025-10-30 04:03:40","Great product, highly recommend!"
953,159,70,2,"2025-08-06 18:48:40",
954,142,5,5,"2025-12-02 03:19:40",
955,233,3,3,"2025-09-05 15:24:40",
956,159,1,4,"2025-10-15 03:40:40","Works perfectly as described."
957,82,41,3,"2025-07-21 21:58:40",
958,207,5,2,"2025-10-07 11:37:40",
959,125,34,3,"2025-11-18 05:02:40",
960,82,87,3,"2025-10-05 12:13:40",
961,166,66,2,"2025-10-14 05:09:40",
962,67,13,3,"2025-11-05 15:48:40",
963,97,3,4,"2025-10-24 00:24:40",
964,197,41,2,"2025-11-28 13:46:40","Disappointed with the quality."
965,167,41,2,"2025-07-11 20:00:40",
966,46,63,3,"2025-12-01 09:13:40",
967,116,27,2,"2025-11-30 06:16:40",
968,7,60,3,"2025-09-23 04:43:40",
969,89,70,3,"2025-08-24 03:50:40",
970,178,57,3,"2025-11-25 14:34:40","Decent product, does the job."
971,4,1,4,"2025-10-24 19:37:40","Excellent quality, arrived quickly."
972,52,45,2,"2025-11-13 05:16:40",
973,114,47,2,"2025-12-01 17:10:40",
974,62,70,4,"2025-11-07 00:22:40",
975,4,66,3,"2026-01-03 12:35:40",
976,211,31,2,"2025-09-22 07:41:40","Not worth the price."
977,174,37,4,"2025-07-13 09:26:40",
978,237,56,3,"2025-08-11 03:01:40","Okay quality, nothing special."
979,141,53,3,"2025-10-07 20:17:40","Decent product, does the job."
980,163,63,2,"2025-12-17 20:18:40",
981,21,23,3,"2025-08-31 18:57:40",
982,72,47,2,"2025-10-11 04:55:40",
983,72,69,4,"2025-07-12 02:27:40","Excellent quality, arrived quickly."
984,42,22,3,"2025-07-20 16:09:40","Average purchase, met expectations."
985,167,68,4,"2025-10-10 02:34:40",
986,179,17,3,"2025-08-10 05:25:40",
987,56,38,3,"2025-10-12 17:36:40",
988,38,15,3,"2025-11-03 04:23:40","Decent product, does the job."
989,198,5,2,"2025-11-14 03:42:40","Disappointed with the quality."
990,10,50,2,"2025-11-17 23:21:40","Not worth the price."
991,121,2,4,"2025-09-03 12:45:40",
992,22,97,4,"2025-11-12 20:34:40",
993,143,48,4,"2025-12-22 02:11:40",
994,205,3,1,"2025-10-10 16:06:40",
995,26,70,2,"2025-12-14 11:12:40",
996,32,80,4,"2025-10-08 02:39:40",
997,99,68,3,"2025-11-04 09:34:40",
998,90,4,4,"2025-07-31 10:16:40",
999,207,86,3,"2025-12-02 10:08:40",
1000,53,17,3,"2025-11-23 22:29:40",
1001,205,37,1,"2025-09-09 21:45:40","Not as described, returning it."
1002,58,40,3,"2025-08-30 22:30:40",
1003,158,80,5,"2025-07-18 10:52:40",
1004,125,56,3,"2025-07-31 08:25:40",
1005,45,22,4,"2025-12-31 20:27:40",
1006,152,32,2,"2026-01-01 11:44:40","Arrived late and damaged."
1007,243,90,3,"2025-12-01 21:41:40",
1008,60,54,3,"2025-12-08 15:23:40",
1009,71,64,3,"2025-11-25 10:51:40",
1010,138,71,3,"2025-08-18 23:16:40","Decent product, does the job."
1011,96,38,3,"2026-01-05 03:21:40","Decent product, does the job."
1012,65,43,3,"2025-07-18 22:20:40",
1013,121,72,1,"2025-11-28 18:48:40","Not worth the price."
1014,241,43,4,"2025-12-20 15:15:40","Excellent quality, arrived quickly."
1015,166,78,3,"2025-08-14 11:18:40",
1016,219,99,1,"2025-11-16 15:57:40","Poor quality, would not recommend."
1017,243,41,3,"2025-08-24 00:00:40",
1018,201,38,4,"2025-08-29 23:29:40","Very satisfied with this purchase."
1019,181,77,3,"2025-08-01 03:13:40",
1020,1,32,3,"2025-08-27 07:33:40",
1021,61,8,4,"2025-11-28 20:08:40","Works perfectly as described."
1022,158,100,2,"2025-08-24 13:19:40","Poor quality, would not recommend."
1023,2,49,1,"2025-10-17 16:34:40","Arrived late and damaged."
1024,110,70,3,"2025-10-15 00:55:40",
1025,76,27,4,"2025-11-03 11:26:40",
1026,12,20,3,"2025-11-19 21:50:40",
1027,154,49,3,"2025-09-27 19:46:40",
1028,101,97,3,"2025-08-28 05:51:40",
1029,37,33,1,"2025-11-20 06:54:40",
1030,249,63,2,"2025-09-05 05:21:40","Not as described, returning it."
1031,147,26,3,"2025-07-18 03:00:40",
1032,101,35,3,"2025-09-02 13:39:40","Decent product, does the job."
1033,162,38,4,"2025-07-18 07:31:40","Very satisfied with this purchase."
1034,10,8,3,"2026-01-02 05:09:40",
1035,104,14,2,"2025-08-25 07:39:40","Arrived late and damaged."
1036,161,7,3,"2025-09-10 11:18:40",
1037,105,6,1,"2025-11-26 21:54:40","Not worth the price."
1038,233,55,2,"2025-07-23 22:51:40",
1039,68,82,3,"2025-07-30 20:26:40","Okay quality, nothing special."
1040,43,27,3,"2025-08-22 10:14:40",
1041,8,50,2,"2025-10-24 00:39:40","Arrived late and damaged."
1042,209,93,4,"2025-12-29 02:00:40",
1043,145,25,4,"2025-11-06 03:07:40",
1044,169,52,3,"2025-10-25 06:15:40",
1045,213,93,3,"2025-08-02 01:35:40",
1046,84,73,3,"2025-08-12 20:30:40","Okay quality, nothing special."
1047,149,55,2,"2026-01-04 12:52:40","Not as described, returning it."
1048,56,14,3,"2025-09-15 23:05:40",
1049,207,98,4,"2025-08-29 09:25:40","Works perfectly as described."
1050,186,11,4,"2025-07-29 10:42:40",
1051,127,18,2,"2025-11-01 12:05:40",
1052,150,44,2,"2025-08-17 02:33:40","Not as described, returning it."
1053,134,93,3,"2025-10-12 06:26:40",
1054,166,42,3,"2025-10-26 00:38:40","Decent product, does the job."
1055,81,88,4,"2025-11-02 05:06:40",
1056,48,87,4,"2025-08-10 08:38:40",
1057,75,65,3,"2025-09-05 04:08:40",
1058,124,41,3,"2025-10-09 23:53:40",
1059,22,19,3,"2025-08-05 19:20:40",
1060,12,28,3,"2025-09-12 22:30:40",
1061,18,90,3,"2025-10-14 07:17:40",
1062,100,45,3,"2025-07-29 00:54:40",
1063,153,32,2,"2025-08-01 10:34:40",
1064,140,16,2,"2025-11-08 05:52:40",
1065,59,87,2,"2025-08-27 16:40:40",
1066,125,48,3,"2025-10-24 14:38:40","Okay quality, nothing special."
1067,46,51,3,"2025-11-24 08:36:40",
1068,224,96,3,"2025-12-14 16:15:40","Okay quality, nothing special."
1069,79,74,3,"2025-07-15 21:56:40",
1070,59,19,3,"2025-07-11 02:08:40",
1071,160,73,2,"2025-09-06 07:50:40",
1072,110,15,3,"2025-07-17 07:30:40",
1073,24,48,4,"2025-12-08 15:07:40",
